,OFFENSE,Name,YEAR,TotalNeighborhoodCrime
532,THEFT F/AUTO,Shaw,2019,1837
533,THEFT F/AUTO,Sixteenth Street Heights,2019,813
534,THEFT/OTHER,Capitol Hill,2019,1598
535,THEFT F/AUTO,Dupont Circle,2019,1134
536,THEFT/OTHER,Columbia Heights,2019,1892
537,THEFT F/AUTO,Dupont Circle,2019,1134
538,THEFT F/AUTO,Navy Yard,2019,359
539,THEFT/OTHER,Capitol Hill,2019,1598
540,THEFT/OTHER,Adams Morgan,2019,635
541,ROBBERY,Columbia Heights,2019,1892
542,THEFT F/AUTO,Shaw,2019,1837
543,THEFT F/AUTO,U Street Corridor,2019,288
544,THEFT/OTHER,Sixteenth Street Heights,2019,813
545,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
546,THEFT/OTHER,Shaw,2019,1837
547,THEFT/OTHER,Capitol Hill,2019,1598
548,THEFT/OTHER,Dupont Circle,2019,1134
549,ROBBERY,Petworth,2019,501
550,THEFT/OTHER,Columbia Heights,2019,1892
551,THEFT F/AUTO,Dupont Circle,2019,1134
552,THEFT F/AUTO,Adams Morgan,2019,635
553,BURGLARY,Columbia Heights,2019,1892
554,THEFT/OTHER,Capitol Hill,2019,1598
555,BURGLARY,Petworth,2019,501
556,THEFT F/AUTO,Dupont Circle,2019,1134
557,THEFT/OTHER,Columbia Heights,2019,1892
558,THEFT F/AUTO,Dupont Circle,2019,1134
559,THEFT F/AUTO,Anacostia,2019,248
560,THEFT F/AUTO,Sixteenth Street Heights,2019,813
561,THEFT F/AUTO,Dupont Circle,2019,1134
562,THEFT F/AUTO,Sixteenth Street Heights,2019,813
563,THEFT F/AUTO,Shaw,2019,1837
564,THEFT/OTHER,Columbia Heights,2019,1892
565,THEFT F/AUTO,Dupont Circle,2019,1134
566,THEFT/OTHER,Navy Yard,2019,359
567,THEFT F/AUTO,Shaw,2019,1837
568,BURGLARY,Adams Morgan,2019,635
569,THEFT/OTHER,Capitol Hill,2019,1598
570,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
571,THEFT F/AUTO,Shaw,2019,1837
572,THEFT/OTHER,Shaw,2019,1837
573,THEFT F/AUTO,Shaw,2019,1837
574,THEFT/OTHER,Shaw,2019,1837
575,THEFT/OTHER,Shaw,2019,1837
576,THEFT/OTHER,Capitol Hill,2019,1598
577,BURGLARY,Petworth,2019,501
578,THEFT/OTHER,Adams Morgan,2019,635
579,THEFT/OTHER,Shaw,2019,1837
580,THEFT F/AUTO,Capitol Hill,2019,1598
581,THEFT F/AUTO,Shaw,2019,1837
582,THEFT/OTHER,Capitol Hill,2019,1598
583,THEFT F/AUTO,Dupont Circle,2019,1134
584,THEFT F/AUTO,Capitol Hill,2019,1598
585,THEFT/OTHER,Shaw,2019,1837
586,THEFT F/AUTO,Columbia Heights,2019,1892
587,THEFT F/AUTO,Dupont Circle,2019,1134
588,THEFT F/AUTO,Dupont Circle,2019,1134
589,THEFT F/AUTO,Dupont Circle,2019,1134
590,THEFT F/AUTO,Shaw,2019,1837
591,THEFT/OTHER,Petworth,2019,501
592,ROBBERY,Shaw,2019,1837
593,THEFT/OTHER,Shaw,2019,1837
594,THEFT F/AUTO,Dupont Circle,2019,1134
595,THEFT/OTHER,Shaw,2019,1837
596,THEFT/OTHER,Capitol Hill,2019,1598
597,THEFT/OTHER,Petworth,2019,501
598,THEFT/OTHER,Dupont Circle,2019,1134
599,THEFT/OTHER,NoMa,2019,441
600,THEFT F/AUTO,Capitol Hill,2019,1598
601,THEFT F/AUTO,Dupont Circle,2019,1134
602,THEFT F/AUTO,Sixteenth Street Heights,2019,813
603,THEFT/OTHER,Shaw,2019,1837
604,THEFT F/AUTO,Shaw,2019,1837
605,ROBBERY,Columbia Heights,2019,1892
606,THEFT/OTHER,Navy Yard,2019,359
607,THEFT/OTHER,Anacostia,2019,248
608,THEFT/OTHER,Columbia Heights,2019,1892
609,THEFT F/AUTO,Dupont Circle,2019,1134
610,THEFT/OTHER,NoMa,2019,441
611,THEFT/OTHER,Shaw,2019,1837
612,THEFT F/AUTO,Shaw,2019,1837
613,THEFT/OTHER,Shaw,2019,1837
614,THEFT/OTHER,Dupont Circle,2019,1134
615,THEFT F/AUTO,Columbia Heights,2019,1892
616,THEFT/OTHER,U Street Corridor,2019,288
617,THEFT F/AUTO,Petworth,2019,501
618,THEFT F/AUTO,Dupont Circle,2019,1134
619,THEFT/OTHER,Navy Yard,2019,359
620,THEFT F/AUTO,Shaw,2019,1837
621,BURGLARY,Adams Morgan,2019,635
622,MOTOR VEHICLE THEFT,Shaw,2019,1837
623,THEFT F/AUTO,Shaw,2019,1837
624,ROBBERY,Sixteenth Street Heights,2019,813
625,THEFT F/AUTO,NoMa,2019,441
626,THEFT/OTHER,Adams Morgan,2019,635
627,THEFT F/AUTO,Adams Morgan,2019,635
628,THEFT/OTHER,Sixteenth Street Heights,2019,813
629,THEFT/OTHER,Columbia Heights,2019,1892
630,THEFT/OTHER,Columbia Heights,2019,1892
631,ROBBERY,Sixteenth Street Heights,2019,813
632,THEFT/OTHER,Columbia Heights,2019,1892
633,THEFT F/AUTO,Capitol Hill,2019,1598
634,THEFT F/AUTO,Capitol Hill,2019,1598
635,THEFT/OTHER,Shaw,2019,1837
636,THEFT F/AUTO,Shaw,2019,1837
637,THEFT F/AUTO,Columbia Heights,2019,1892
638,THEFT/OTHER,Sixteenth Street Heights,2019,813
639,THEFT/OTHER,Shaw,2019,1837
640,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
641,BURGLARY,NoMa,2019,441
642,THEFT F/AUTO,U Street Corridor,2019,288
643,THEFT/OTHER,Shaw,2019,1837
644,THEFT/OTHER,Columbia Heights,2019,1892
645,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
646,THEFT F/AUTO,Columbia Heights,2019,1892
647,THEFT F/AUTO,Adams Morgan,2019,635
648,THEFT/OTHER,Sixteenth Street Heights,2019,813
649,BURGLARY,Petworth,2019,501
650,THEFT F/AUTO,U Street Corridor,2019,288
651,THEFT/OTHER,Dupont Circle,2019,1134
652,THEFT F/AUTO,Dupont Circle,2019,1134
653,BURGLARY,Capitol Hill,2019,1598
654,THEFT/OTHER,Columbia Heights,2019,1892
655,THEFT/OTHER,Sixteenth Street Heights,2019,813
656,THEFT/OTHER,Shaw,2019,1837
657,THEFT/OTHER,Columbia Heights,2019,1892
658,THEFT/OTHER,Columbia Heights,2019,1892
659,THEFT F/AUTO,Adams Morgan,2019,635
660,MOTOR VEHICLE THEFT,Navy Yard,2019,359
661,THEFT F/AUTO,Shaw,2019,1837
662,THEFT F/AUTO,Capitol Hill,2019,1598
663,THEFT/OTHER,Dupont Circle,2019,1134
664,THEFT F/AUTO,Columbia Heights,2019,1892
665,THEFT F/AUTO,Capitol Hill,2019,1598
666,THEFT/OTHER,Columbia Heights,2019,1892
667,THEFT/OTHER,U Street Corridor,2019,288
668,THEFT F/AUTO,Dupont Circle,2019,1134
669,THEFT/OTHER,Sixteenth Street Heights,2019,813
670,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
671,THEFT/OTHER,Columbia Heights,2019,1892
672,THEFT/OTHER,Capitol Hill,2019,1598
673,THEFT/OTHER,Columbia Heights,2019,1892
674,THEFT/OTHER,Navy Yard,2019,359
675,THEFT/OTHER,Columbia Heights,2019,1892
676,THEFT/OTHER,Capitol Hill,2019,1598
677,THEFT F/AUTO,Petworth,2019,501
678,THEFT/OTHER,Dupont Circle,2019,1134
679,THEFT/OTHER,Navy Yard,2019,359
680,THEFT F/AUTO,Dupont Circle,2019,1134
681,THEFT/OTHER,Sixteenth Street Heights,2019,813
682,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
683,THEFT F/AUTO,Petworth,2019,501
684,THEFT/OTHER,U Street Corridor,2019,288
685,BURGLARY,Sixteenth Street Heights,2019,813
686,THEFT/OTHER,Shaw,2019,1837
687,THEFT/OTHER,Capitol Hill,2019,1598
688,ROBBERY,Petworth,2019,501
689,THEFT/OTHER,NoMa,2019,441
690,THEFT/OTHER,Capitol Hill,2019,1598
691,THEFT/OTHER,Columbia Heights,2019,1892
692,THEFT/OTHER,Columbia Heights,2019,1892
693,THEFT F/AUTO,Shaw,2019,1837
694,BURGLARY,Petworth,2019,501
695,THEFT/OTHER,Columbia Heights,2019,1892
696,ROBBERY,Shaw,2019,1837
697,BURGLARY,Dupont Circle,2019,1134
698,THEFT F/AUTO,Shaw,2019,1837
699,THEFT/OTHER,Adams Morgan,2019,635
700,THEFT/OTHER,Dupont Circle,2019,1134
701,THEFT F/AUTO,Columbia Heights,2019,1892
702,THEFT/OTHER,Shaw,2019,1837
703,THEFT F/AUTO,Columbia Heights,2019,1892
704,THEFT/OTHER,Dupont Circle,2019,1134
705,ROBBERY,Sixteenth Street Heights,2019,813
706,BURGLARY,Shaw,2019,1837
707,THEFT F/AUTO,Shaw,2019,1837
708,THEFT F/AUTO,Columbia Heights,2019,1892
709,THEFT F/AUTO,Shaw,2019,1837
710,ASSAULT W/DANGEROUS WEAPON,Petworth,2019,501
711,THEFT F/AUTO,Shaw,2019,1837
712,THEFT F/AUTO,Shaw,2019,1837
713,THEFT/OTHER,Columbia Heights,2019,1892
714,THEFT/OTHER,NoMa,2019,441
715,THEFT F/AUTO,Capitol Hill,2019,1598
716,THEFT/OTHER,Adams Morgan,2019,635
717,THEFT/OTHER,Adams Morgan,2019,635
718,THEFT/OTHER,Capitol Hill,2019,1598
719,THEFT F/AUTO,Petworth,2019,501
720,MOTOR VEHICLE THEFT,U Street Corridor,2019,288
721,THEFT F/AUTO,Capitol Hill,2019,1598
722,THEFT F/AUTO,Columbia Heights,2019,1892
723,THEFT/OTHER,Petworth,2019,501
724,THEFT F/AUTO,Anacostia,2019,248
725,THEFT F/AUTO,Sixteenth Street Heights,2019,813
726,THEFT F/AUTO,Dupont Circle,2019,1134
727,THEFT/OTHER,Dupont Circle,2019,1134
728,THEFT/OTHER,Sixteenth Street Heights,2019,813
729,THEFT F/AUTO,Shaw,2019,1837
730,THEFT/OTHER,NoMa,2019,441
731,THEFT/OTHER,Capitol Hill,2019,1598
732,THEFT/OTHER,Capitol Hill,2019,1598
733,THEFT/OTHER,Capitol Hill,2019,1598
734,MOTOR VEHICLE THEFT,Dupont Circle,2019,1134
735,THEFT/OTHER,Columbia Heights,2019,1892
736,THEFT F/AUTO,Shaw,2019,1837
737,THEFT F/AUTO,Capitol Hill,2019,1598
738,ROBBERY,Dupont Circle,2019,1134
739,THEFT/OTHER,Shaw,2019,1837
740,THEFT/OTHER,Capitol Hill,2019,1598
741,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
742,THEFT/OTHER,Shaw,2019,1837
743,THEFT/OTHER,NoMa,2019,441
744,THEFT/OTHER,Sixteenth Street Heights,2019,813
745,THEFT/OTHER,Navy Yard,2019,359
746,ROBBERY,Shaw,2019,1837
747,MOTOR VEHICLE THEFT,Shaw,2019,1837
748,ROBBERY,Anacostia,2019,248
749,THEFT/OTHER,Columbia Heights,2019,1892
750,THEFT F/AUTO,Capitol Hill,2019,1598
751,THEFT F/AUTO,Dupont Circle,2019,1134
752,THEFT/OTHER,Sixteenth Street Heights,2019,813
753,THEFT F/AUTO,Shaw,2019,1837
754,ROBBERY,Sixteenth Street Heights,2019,813
755,ASSAULT W/DANGEROUS WEAPON,Adams Morgan,2019,635
756,THEFT/OTHER,Sixteenth Street Heights,2019,813
757,THEFT F/AUTO,Shaw,2019,1837
758,THEFT F/AUTO,Shaw,2019,1837
759,THEFT/OTHER,Capitol Hill,2019,1598
760,THEFT/OTHER,Columbia Heights,2019,1892
761,THEFT/OTHER,Shaw,2019,1837
762,THEFT F/AUTO,Sixteenth Street Heights,2019,813
763,THEFT/OTHER,Columbia Heights,2019,1892
764,THEFT F/AUTO,Columbia Heights,2019,1892
765,THEFT F/AUTO,Dupont Circle,2019,1134
766,THEFT/OTHER,Dupont Circle,2019,1134
767,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
768,THEFT/OTHER,Sixteenth Street Heights,2019,813
769,THEFT F/AUTO,Shaw,2019,1837
770,ROBBERY,Shaw,2019,1837
771,BURGLARY,Adams Morgan,2019,635
772,ROBBERY,Capitol Hill,2019,1598
773,THEFT F/AUTO,Shaw,2019,1837
774,THEFT/OTHER,Capitol Hill,2019,1598
775,THEFT F/AUTO,Capitol Hill,2019,1598
776,THEFT F/AUTO,Columbia Heights,2019,1892
777,THEFT F/AUTO,Capitol Hill,2019,1598
778,THEFT/OTHER,Shaw,2019,1837
779,THEFT F/AUTO,Shaw,2019,1837
780,SEX ABUSE,Capitol Hill,2019,1598
781,THEFT/OTHER,Anacostia,2019,248
782,THEFT/OTHER,Capitol Hill,2019,1598
783,THEFT/OTHER,NoMa,2019,441
784,THEFT F/AUTO,Shaw,2019,1837
785,THEFT/OTHER,U Street Corridor,2019,288
786,THEFT/OTHER,Columbia Heights,2019,1892
787,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
788,MOTOR VEHICLE THEFT,Shaw,2019,1837
789,ROBBERY,Shaw,2019,1837
790,MOTOR VEHICLE THEFT,Shaw,2019,1837
791,THEFT/OTHER,Navy Yard,2019,359
792,THEFT F/AUTO,Sixteenth Street Heights,2019,813
793,ROBBERY,Shaw,2019,1837
794,BURGLARY,Sixteenth Street Heights,2019,813
795,THEFT/OTHER,Shaw,2019,1837
796,THEFT F/AUTO,Capitol Hill,2019,1598
797,THEFT/OTHER,Columbia Heights,2019,1892
798,BURGLARY,U Street Corridor,2019,288
799,THEFT/OTHER,NoMa,2019,441
800,THEFT F/AUTO,Petworth,2019,501
801,THEFT F/AUTO,Shaw,2019,1837
802,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
803,ROBBERY,Petworth,2019,501
804,ROBBERY,U Street Corridor,2019,288
805,THEFT/OTHER,Sixteenth Street Heights,2019,813
806,ROBBERY,Dupont Circle,2019,1134
807,THEFT/OTHER,Sixteenth Street Heights,2019,813
808,THEFT/OTHER,Shaw,2019,1837
809,THEFT F/AUTO,Capitol Hill,2019,1598
810,ASSAULT W/DANGEROUS WEAPON,Anacostia,2019,248
811,THEFT F/AUTO,Columbia Heights,2019,1892
812,THEFT/OTHER,Petworth,2019,501
813,ROBBERY,Capitol Hill,2019,1598
814,ASSAULT W/DANGEROUS WEAPON,Dupont Circle,2019,1134
815,THEFT F/AUTO,Anacostia,2019,248
816,THEFT/OTHER,Anacostia,2019,248
817,THEFT F/AUTO,Dupont Circle,2019,1134
818,THEFT F/AUTO,Columbia Heights,2019,1892
819,THEFT F/AUTO,Sixteenth Street Heights,2019,813
820,THEFT F/AUTO,Sixteenth Street Heights,2019,813
821,THEFT/OTHER,Columbia Heights,2019,1892
822,THEFT F/AUTO,Capitol Hill,2019,1598
823,THEFT F/AUTO,Capitol Hill,2019,1598
824,THEFT F/AUTO,Capitol Hill,2019,1598
825,THEFT/OTHER,Shaw,2019,1837
826,THEFT/OTHER,Sixteenth Street Heights,2019,813
827,THEFT F/AUTO,Shaw,2019,1837
828,THEFT/OTHER,U Street Corridor,2019,288
829,THEFT/OTHER,Capitol Hill,2019,1598
830,MOTOR VEHICLE THEFT,Capitol Hill,2019,1598
831,THEFT/OTHER,Shaw,2019,1837
832,THEFT/OTHER,Sixteenth Street Heights,2019,813
833,THEFT/OTHER,Navy Yard,2019,359
834,THEFT/OTHER,Sixteenth Street Heights,2019,813
835,THEFT F/AUTO,Columbia Heights,2019,1892
836,THEFT/OTHER,NoMa,2019,441
837,THEFT/OTHER,Adams Morgan,2019,635
838,THEFT F/AUTO,Sixteenth Street Heights,2019,813
839,ROBBERY,Shaw,2019,1837
840,THEFT F/AUTO,Capitol Hill,2019,1598
841,THEFT F/AUTO,Columbia Heights,2019,1892
842,THEFT/OTHER,Sixteenth Street Heights,2019,813
843,THEFT/OTHER,NoMa,2019,441
844,THEFT/OTHER,Navy Yard,2019,359
845,THEFT F/AUTO,Sixteenth Street Heights,2019,813
846,THEFT/OTHER,Capitol Hill,2019,1598
847,ROBBERY,Shaw,2019,1837
848,THEFT/OTHER,Shaw,2019,1837
849,THEFT/OTHER,Shaw,2019,1837
850,THEFT F/AUTO,Shaw,2019,1837
851,THEFT/OTHER,Dupont Circle,2019,1134
852,THEFT/OTHER,Columbia Heights,2019,1892
853,THEFT/OTHER,Columbia Heights,2019,1892
854,THEFT/OTHER,Capitol Hill,2019,1598
855,THEFT F/AUTO,Petworth,2019,501
856,THEFT F/AUTO,Capitol Hill,2019,1598
857,THEFT/OTHER,Petworth,2019,501
858,THEFT/OTHER,Dupont Circle,2019,1134
859,THEFT/OTHER,Anacostia,2019,248
860,THEFT F/AUTO,Shaw,2019,1837
861,THEFT F/AUTO,Sixteenth Street Heights,2019,813
862,BURGLARY,Sixteenth Street Heights,2019,813
863,THEFT F/AUTO,Shaw,2019,1837
864,THEFT F/AUTO,Sixteenth Street Heights,2019,813
865,THEFT/OTHER,Columbia Heights,2019,1892
866,THEFT/OTHER,Adams Morgan,2019,635
867,THEFT/OTHER,Capitol Hill,2019,1598
868,THEFT/OTHER,Adams Morgan,2019,635
869,THEFT F/AUTO,Capitol Hill,2019,1598
870,THEFT F/AUTO,Shaw,2019,1837
871,THEFT/OTHER,Sixteenth Street Heights,2019,813
872,THEFT F/AUTO,Dupont Circle,2019,1134
873,MOTOR VEHICLE THEFT,Shaw,2019,1837
874,THEFT/OTHER,Shaw,2019,1837
875,THEFT F/AUTO,Shaw,2019,1837
876,ASSAULT W/DANGEROUS WEAPON,Petworth,2019,501
877,BURGLARY,Adams Morgan,2019,635
878,THEFT F/AUTO,Shaw,2019,1837
879,THEFT F/AUTO,Shaw,2019,1837
880,THEFT F/AUTO,Capitol Hill,2019,1598
881,THEFT F/AUTO,Dupont Circle,2019,1134
882,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
883,THEFT/OTHER,Columbia Heights,2019,1892
884,THEFT/OTHER,Columbia Heights,2019,1892
885,THEFT F/AUTO,Shaw,2019,1837
886,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
887,THEFT/OTHER,Sixteenth Street Heights,2019,813
888,THEFT/OTHER,Columbia Heights,2019,1892
889,ROBBERY,Columbia Heights,2019,1892
890,THEFT/OTHER,Columbia Heights,2019,1892
891,THEFT/OTHER,Dupont Circle,2019,1134
892,THEFT F/AUTO,Dupont Circle,2019,1134
893,THEFT/OTHER,Sixteenth Street Heights,2019,813
894,THEFT F/AUTO,Shaw,2019,1837
895,THEFT/OTHER,Adams Morgan,2019,635
896,THEFT F/AUTO,Petworth,2019,501
897,THEFT/OTHER,Capitol Hill,2019,1598
898,THEFT F/AUTO,Columbia Heights,2019,1892
899,THEFT F/AUTO,U Street Corridor,2019,288
900,THEFT/OTHER,Columbia Heights,2019,1892
901,BURGLARY,Shaw,2019,1837
902,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
903,BURGLARY,Petworth,2019,501
904,THEFT/OTHER,Columbia Heights,2019,1892
905,BURGLARY,Columbia Heights,2019,1892
906,THEFT/OTHER,NoMa,2019,441
907,THEFT/OTHER,Capitol Hill,2019,1598
908,THEFT F/AUTO,Shaw,2019,1837
909,THEFT F/AUTO,Capitol Hill,2019,1598
910,THEFT/OTHER,NoMa,2019,441
911,THEFT/OTHER,Shaw,2019,1837
912,THEFT/OTHER,Columbia Heights,2019,1892
913,THEFT/OTHER,Shaw,2019,1837
914,THEFT/OTHER,Columbia Heights,2019,1892
915,THEFT/OTHER,Capitol Hill,2019,1598
916,THEFT F/AUTO,NoMa,2019,441
917,THEFT F/AUTO,Adams Morgan,2019,635
918,ROBBERY,Shaw,2019,1837
919,THEFT/OTHER,Capitol Hill,2019,1598
920,THEFT/OTHER,Shaw,2019,1837
921,THEFT F/AUTO,Adams Morgan,2019,635
922,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
923,THEFT F/AUTO,NoMa,2019,441
924,THEFT/OTHER,Dupont Circle,2019,1134
925,THEFT F/AUTO,Columbia Heights,2019,1892
926,THEFT F/AUTO,Columbia Heights,2019,1892
927,THEFT/OTHER,Columbia Heights,2019,1892
928,BURGLARY,Adams Morgan,2019,635
929,THEFT/OTHER,Shaw,2019,1837
930,THEFT F/AUTO,Columbia Heights,2019,1892
931,THEFT/OTHER,Sixteenth Street Heights,2019,813
932,THEFT/OTHER,Columbia Heights,2019,1892
933,THEFT/OTHER,Capitol Hill,2019,1598
934,THEFT/OTHER,U Street Corridor,2019,288
935,THEFT/OTHER,Anacostia,2019,248
936,THEFT/OTHER,Anacostia,2019,248
937,ASSAULT W/DANGEROUS WEAPON,Petworth,2019,501
938,THEFT/OTHER,Columbia Heights,2019,1892
939,THEFT/OTHER,Sixteenth Street Heights,2019,813
940,THEFT F/AUTO,Shaw,2019,1837
941,THEFT/OTHER,NoMa,2019,441
942,THEFT F/AUTO,Dupont Circle,2019,1134
943,THEFT/OTHER,Anacostia,2019,248
944,THEFT/OTHER,Capitol Hill,2019,1598
945,THEFT/OTHER,Columbia Heights,2019,1892
946,THEFT/OTHER,Sixteenth Street Heights,2019,813
947,THEFT/OTHER,Columbia Heights,2019,1892
948,THEFT F/AUTO,Columbia Heights,2019,1892
949,THEFT/OTHER,NoMa,2019,441
950,THEFT/OTHER,Capitol Hill,2019,1598
951,THEFT/OTHER,Navy Yard,2019,359
952,THEFT/OTHER,Shaw,2019,1837
953,THEFT/OTHER,Shaw,2019,1837
954,ASSAULT W/DANGEROUS WEAPON,Anacostia,2019,248
955,BURGLARY,Columbia Heights,2019,1892
956,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
957,THEFT F/AUTO,Shaw,2019,1837
958,THEFT/OTHER,Shaw,2019,1837
959,ROBBERY,Dupont Circle,2019,1134
960,THEFT F/AUTO,Shaw,2019,1837
961,THEFT/OTHER,Capitol Hill,2019,1598
962,THEFT/OTHER,Columbia Heights,2019,1892
963,THEFT F/AUTO,Shaw,2019,1837
964,THEFT/OTHER,Shaw,2019,1837
965,MOTOR VEHICLE THEFT,Columbia Heights,2019,1892
966,ROBBERY,Columbia Heights,2019,1892
967,THEFT/OTHER,Sixteenth Street Heights,2019,813
968,THEFT/OTHER,Shaw,2019,1837
969,THEFT F/AUTO,Columbia Heights,2019,1892
970,THEFT F/AUTO,Shaw,2019,1837
971,THEFT/OTHER,Shaw,2019,1837
972,THEFT/OTHER,Dupont Circle,2019,1134
973,THEFT/OTHER,Columbia Heights,2019,1892
974,THEFT F/AUTO,Shaw,2019,1837
975,THEFT F/AUTO,Shaw,2019,1837
976,THEFT/OTHER,Columbia Heights,2019,1892
977,THEFT F/AUTO,Sixteenth Street Heights,2019,813
978,BURGLARY,Sixteenth Street Heights,2019,813
979,THEFT/OTHER,Shaw,2019,1837
980,BURGLARY,Columbia Heights,2019,1892
981,THEFT/OTHER,Dupont Circle,2019,1134
982,ROBBERY,Sixteenth Street Heights,2019,813
983,THEFT/OTHER,Capitol Hill,2019,1598
984,THEFT/OTHER,Capitol Hill,2019,1598
985,THEFT F/AUTO,U Street Corridor,2019,288
986,THEFT/OTHER,Capitol Hill,2019,1598
987,THEFT F/AUTO,Capitol Hill,2019,1598
988,BURGLARY,Sixteenth Street Heights,2019,813
989,THEFT F/AUTO,Capitol Hill,2019,1598
990,THEFT/OTHER,NoMa,2019,441
991,ASSAULT W/DANGEROUS WEAPON,Columbia Heights,2019,1892
992,THEFT/OTHER,Capitol Hill,2019,1598
993,THEFT/OTHER,Dupont Circle,2019,1134
994,THEFT F/AUTO,Columbia Heights,2019,1892
995,THEFT F/AUTO,Adams Morgan,2019,635
996,THEFT F/AUTO,Columbia Heights,2019,1892
997,ROBBERY,Dupont Circle,2019,1134
998,THEFT/OTHER,Adams Morgan,2019,635
999,MOTOR VEHICLE THEFT,Navy Yard,2019,359
1000,ROBBERY,U Street Corridor,2019,288
1001,BURGLARY,Adams Morgan,2019,635
1002,THEFT/OTHER,NoMa,2019,441
1003,ROBBERY,Capitol Hill,2019,1598
1004,BURGLARY,Shaw,2019,1837
1005,THEFT/OTHER,NoMa,2019,441
1006,ASSAULT W/DANGEROUS WEAPON,Petworth,2019,501
1007,THEFT F/AUTO,Dupont Circle,2019,1134
1008,THEFT/OTHER,U Street Corridor,2019,288
1009,THEFT/OTHER,Sixteenth Street Heights,2019,813
1010,THEFT/OTHER,Sixteenth Street Heights,2019,813
1011,THEFT F/AUTO,Shaw,2019,1837
1012,THEFT/OTHER,NoMa,2019,441
1013,THEFT/OTHER,NoMa,2019,441
1014,THEFT/OTHER,Columbia Heights,2019,1892
1015,THEFT F/AUTO,U Street Corridor,2019,288
1016,THEFT F/AUTO,Sixteenth Street Heights,2019,813
1017,THEFT F/AUTO,Shaw,2019,1837
1018,ROBBERY,Capitol Hill,2019,1598
1019,THEFT/OTHER,Capitol Hill,2019,1598
1020,THEFT/OTHER,U Street Corridor,2019,288
1021,MOTOR VEHICLE THEFT,Shaw,2019,1837
1022,THEFT/OTHER,Columbia Heights,2019,1892
1023,THEFT/OTHER,Columbia Heights,2019,1892
1024,THEFT/OTHER,Petworth,2019,501
1025,THEFT/OTHER,Dupont Circle,2019,1134
1026,ASSAULT W/DANGEROUS WEAPON,NoMa,2019,441
1027,ROBBERY,Shaw,2019,1837
1028,THEFT/OTHER,Capitol Hill,2019,1598
1029,THEFT/OTHER,Sixteenth Street Heights,2019,813
1030,THEFT F/AUTO,Columbia Heights,2019,1892
1031,THEFT/OTHER,Capitol Hill,2019,1598
1032,THEFT/OTHER,Capitol Hill,2019,1598
1033,THEFT F/AUTO,Capitol Hill,2019,1598
1034,THEFT F/AUTO,Shaw,2019,1837
1035,THEFT/OTHER,NoMa,2019,441
1036,THEFT/OTHER,Columbia Heights,2019,1892
1037,THEFT F/AUTO,Capitol Hill,2019,1598
1038,SEX ABUSE,Columbia Heights,2019,1892
1039,THEFT F/AUTO,Capitol Hill,2019,1598
1040,THEFT/OTHER,Columbia Heights,2019,1892
1041,THEFT/OTHER,Dupont Circle,2019,1134
1042,THEFT/OTHER,Columbia Heights,2019,1892
1043,THEFT F/AUTO,Shaw,2019,1837
1044,ROBBERY,Dupont Circle,2019,1134
1045,THEFT/OTHER,Anacostia,2019,248
1046,THEFT/OTHER,Capitol Hill,2019,1598
1047,THEFT F/AUTO,Shaw,2019,1837
1048,THEFT/OTHER,Dupont Circle,2019,1134
1049,THEFT/OTHER,Dupont Circle,2019,1134
1050,THEFT F/AUTO,Columbia Heights,2019,1892
1051,THEFT F/AUTO,Petworth,2019,501
1052,THEFT/OTHER,Capitol Hill,2019,1598
1053,THEFT F/AUTO,Anacostia,2019,248
1054,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
1055,THEFT F/AUTO,Shaw,2019,1837
1056,THEFT/OTHER,Shaw,2019,1837
1057,BURGLARY,U Street Corridor,2019,288
1058,THEFT/OTHER,Shaw,2019,1837
1059,THEFT F/AUTO,Shaw,2019,1837
1060,THEFT/OTHER,Columbia Heights,2019,1892
1061,THEFT/OTHER,Anacostia,2019,248
1062,THEFT/OTHER,Navy Yard,2019,359
1063,THEFT F/AUTO,Dupont Circle,2019,1134
1064,THEFT/OTHER,Columbia Heights,2019,1892
1065,MOTOR VEHICLE THEFT,Sixteenth Street Heights,2019,813
1066,THEFT/OTHER,Columbia Heights,2019,1892
1067,MOTOR VEHICLE THEFT,Petworth,2019,501
1068,ASSAULT W/DANGEROUS WEAPON,Shaw,2019,1837
1069,THEFT F/AUTO,Columbia Heights,2019,1892
1070,ROBBERY,Petworth,2019,501
1071,THEFT/OTHER,NoMa,2019,441
1072,THEFT/OTHER,Columbia Heights,2019,1892
1073,THEFT/OTHER,Capitol Hill,2019,1598
